model_name,model_id,canonical_label,layer_index,head_index,relative_depth,num_layers,num_attention_heads,num_kv_heads,head_dim,W_Q_norm,W_Q_frobenius_norm,W_Q_mean,W_Q_std,W_Q_sparsity,W_Q_spectral_norm,W_K_norm,W_K_frobenius_norm,W_K_mean,W_K_std,W_K_sparsity,W_K_spectral_norm,W_V_norm,W_V_frobenius_norm,W_V_mean,W_V_std,W_V_sparsity,W_V_spectral_norm,W_O_norm,W_O_frobenius_norm,W_O_mean,W_O_std,W_O_sparsity,W_O_spectral_norm,V_to_Q_norm_ratio,Q_to_K_norm_ratio,V_to_K_norm_ratio,O_to_V_norm_ratio,QK_frobenius_norm,QK_spectral_norm,QK_top_1_sv,QK_top_2_sv,QK_top_3_sv,QK_effective_rank,QK_condition_number,QK_anisotropy,QK_singular_value_entropy,OV_frobenius_norm,OV_spectral_norm,OV_top_1_sv,OV_top_2_sv,OV_top_3_sv,OV_effective_rank,OV_condition_number,OV_anisotropy,OV_singular_value_entropy
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,6,13,0.2608695652173913,24,14,2,64,6.974247932434082,6.974247932434082,-0.00013646479055751115,0.029124094173312187,0.0006277902284637094,1.868534803390503,7.017273902893066,7.017273902893066,0.0001526378619018942,0.029303690418601036,0.00048828125,1.3784135580062866,4.487111568450928,4.487111568450928,-1.4027772522240411e-05,0.018738141283392906,0.0005754743469879031,0.7038465738296509,4.060136318206787,4.060136318206787,-0.00013440519978757948,0.01695457100868225,0.0005231585237197578,0.7491024732589722,0.6433828581887743,0.9938685633404402,0.6394379969459433,0.9048440753653851,3.531952142715454,1.035833477973938,1.035833477973938,0.9568272233009338,0.9023330807685852,25.606360224739518,3420.552734375,0.08600955277318349,3.2428407669067383,1.5961732864379883,0.3086777925491333,0.3086777925491333,0.2974274158477783,0.2836850583553314,54.26557495023816,138.92156982421875,0.037397994456114914,3.9938900470733643
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,0,0.30434782608695654,24,14,2,64,5.860091686248779,5.860091686248779,0.0001101327725336887,0.024471456184983253,0.0003313337219879031,1.6449999809265137,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,3.3352391719818115,3.3352391719818115,1.4783166761844768e-06,0.013927937485277653,0.0007149832672439516,0.6960492134094238,0.7901955026207325,0.8305148636772336,0.6562691101374206,0.7202578798982471,1.7268555164337158,0.6074453592300415,0.6074453592300415,0.5721625685691833,0.4563842713832855,26.16886838348791,385.86126708984375,0.12373686477370086,3.264570474624634,0.7952535152435303,0.2336861491203308,0.2336861491203308,0.21654611825942993,0.20914722979068756,31.493289887897046,223.39028930664062,0.08634769062845109,3.4497745037078857
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,1,0.30434782608695654,24,14,2,64,6.255563259124756,6.255563259124756,-2.6828762202057987e-05,0.026123175397515297,0.0004534040344879031,1.3925065994262695,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,4.203004837036133,4.203004837036133,-5.1429567974992096e-05,0.017551645636558533,0.0006103515625,0.8147465586662292,0.7402399917656362,0.8865626248753106,0.6562691101374206,0.9076552525941284,1.6723257303237915,0.5701748728752136,0.5701748728752136,0.4862367510795593,0.4550541937351227,27.2148081875605,1575.06298828125,0.1162443612149437,3.3037612438201904,0.6746162176132202,0.1881822645664215,0.1881822645664215,0.17505531013011932,0.17293794453144073,33.99055711518304,270.51593017578125,0.07781108536937104,3.526082754135132
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,2,0.30434782608695654,24,14,2,64,5.095681667327881,5.095681667327881,-1.1082379387516994e-05,0.021279528737068176,0.0006103515625,1.1618781089782715,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,4.607994079589844,4.607994079589844,1.8169928807765245e-05,0.019242946058511734,0.00048828125,1.0535248517990112,0.9087337863150546,0.7221797186595356,0.6562691101374206,0.995114255734002,1.58021080493927,0.8562496304512024,0.8562496304512024,0.40611720085144043,0.39303964376449585,19.920189983673314,5245.62744140625,0.29360737094222195,2.9917337894439697,0.8200259804725647,0.21743321418762207,0.21743321418762207,0.20347611606121063,0.19342920184135437,36.677598582306615,549.1305541992188,0.07030615512830604,3.602166175842285
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,3,0.30434782608695654,24,14,2,64,4.909411430358887,4.909411430358887,2.007838702411391e-05,0.02050166018307209,0.0003138951142318547,1.1501632928848267,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,4.20083475112915,4.20083475112915,0.00011778360931202769,0.017542261630296707,0.0004534040344879031,0.8230292797088623,0.9432124728371201,0.6957807800859621,0.6562691101374206,0.9071866140965826,1.541710615158081,0.5240730047225952,0.5240730047225952,0.44043442606925964,0.3917848765850067,29.40081671286967,225.43504333496094,0.11555124695637252,3.3810224533081055,0.9236053228378296,0.23111197352409363,0.23111197352409363,0.22814986109733582,0.21756497025489807,37.22009141187365,57094.21484375,0.0626137274580125,3.6168487071990967
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,4,0.30434782608695654,24,14,2,64,5.2947187423706055,5.2947187423706055,3.031093456229428e-06,0.02211070992052555,0.0003138951142318547,1.1619844436645508,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,4.402904510498047,4.402904510498047,-0.00015580712351948023,0.018385838717222214,0.0004534040344879031,0.9511480927467346,0.8745730076943095,0.7503880229136997,0.6562691101374206,0.9508243650839413,2.346111536026001,0.7268214821815491,0.7268214821815491,0.48821425437927246,0.48182782530784607,39.91422469516463,91.8747329711914,0.09597439841126859,3.686732769012451,2.0622165203094482,0.3501906394958496,0.3501906394958496,0.3423523008823395,0.3406907320022583,58.22014307023425,7.8292155265808105,0.02883618865275443,4.0642313957214355
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,5,0.30434782608695654,24,14,2,64,7.0758490562438965,7.0758490562438965,-6.458646384999156e-05,0.029548630118370056,0.0002964564773719758,1.4762163162231445,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,4.693192958831787,4.693192958831787,4.313007593736984e-05,0.019598694518208504,0.0005405971314758062,0.9128984808921814,0.6544257881457123,1.0028167013358862,0.6562691101374206,1.013513285298711,2.001248359680176,0.6303614377975464,0.6303614377975464,0.5764651894569397,0.5434520244598389,28.66325114158964,290.9969787597656,0.09921420264496163,3.3556158542633057,0.9197952747344971,0.27650025486946106,0.27650025486946106,0.2332143932580948,0.21910029649734497,34.60272505912927,152.4873809814453,0.09036610321906553,3.5439324378967285
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,6,0.30434782608695654,24,14,2,64,6.3416643142700195,6.3416643142700195,1.0386584108346142e-05,0.02648274414241314,0.0004534040344879031,1.3093194961547852,7.05597448348999,7.05597448348999,9.079973824555054e-05,0.029465563595294952,0.0003836495743598789,1.358093500137329,4.630618095397949,4.630618095397949,0.00022190080198924989,0.01933615654706955,0.00047084264224395156,0.700839102268219,5.4101948738098145,5.4101948738098145,5.271265399642289e-05,0.022592877969145775,0.0003836495743598789,0.9655982851982117,0.7301897208600444,0.8987651994942393,0.6562691101374206,1.1683526393959798,1.813873529434204,0.5515151023864746,0.5515151023864746,0.5439896583557129,0.4809682369232178,29.912995507854415,342.91619873046875,0.09244810827464485,3.3982930183410645,2.1303346157073975,0.42830348014831543,0.42830348014831543,0.3946240246295929,0.3928658068180084,52.424957832371625,24.13007926940918,0.04042076900407525,3.9593827724456787
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,7,0.30434782608695654,24,14,2,64,6.309083461761475,6.309083461761475,8.269504905911162e-05,0.026346560567617416,0.0005929129547439516,1.49760103225708,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,2.368169069290161,2.368169069290161,-4.0163529774872586e-05,0.009889376349747181,0.0009242466767318547,0.7216297388076782,0.7001261496912456,0.9944724584617872,0.6962561733168383,0.5361300289716525,4.734007358551025,1.4980602264404297,1.4980602264404297,1.3653753995895386,1.355793833732605,25.52386788431682,48201.8125,0.10013783839482293,3.2396140098571777,0.596919059753418,0.20034357905387878,0.20034357905387878,0.1790458858013153,0.16165997087955475,31.397610955546476,317.60833740234375,0.11264621007239763,3.4467318058013916
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,8,0.30434782608695654,24,14,2,64,5.658941745758057,5.658941745758057,-9.739796951180324e-05,0.023631501942873,0.0006975446594879031,1.3752286434173584,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,4.472991943359375,4.472991943359375,-8.486053411616012e-05,0.018678991124033928,0.0004534040344879031,0.8602120876312256,0.7805618984268273,0.8919935430106161,0.6962561733168383,1.0126410868352362,4.101343631744385,1.3746678829193115,1.3746678829193115,1.293702244758606,1.2142360210418701,22.783349139501183,9387.9931640625,0.11234154327173534,3.1260299682617188,1.3056448698043823,0.29768529534339905,0.29768529534339905,0.2884548604488373,0.28163906931877136,39.67661822245166,238.04588317871094,0.05198303991662766,3.6807620525360107
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,9,0.30434782608695654,24,14,2,64,5.0948486328125,5.0948486328125,0.00011723594070645049,0.021275730803608894,0.00047084264224395156,1.4262254238128662,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,4.328625202178955,4.328625202178955,4.6151482820278034e-05,0.018076250329613686,0.0004359654267318547,0.8058940768241882,0.8669844053264242,0.8030780819577651,0.6962561733168383,0.9799578860739271,1.2753061056137085,0.4797948896884918,0.4797948896884918,0.43642038106918335,0.39269864559173584,21.992785211721685,2550.422607421875,0.14154022866894256,3.090714454650879,1.179500699043274,0.3149625360965729,0.3149625360965729,0.3085763454437256,0.2802303433418274,35.30847971640842,2059.60693359375,0.07130484718911823,3.5641231536865234
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,10,0.30434782608695654,24,14,2,64,5.493615627288818,5.493615627288818,2.7120471713715233e-05,0.022941285744309425,0.00034877232974395156,1.54318368434906,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,4.03521203994751,4.03521203994751,0.00013427251542452723,0.016850484535098076,0.0006975446594879031,0.7122542262077332,0.8040523057732227,0.8659339303147431,0.6962561733168383,0.9135320513642803,1.2892332077026367,0.4473314583301544,0.4473314583301544,0.4125474989414215,0.3560858368873596,25.233200807216058,1041.4581298828125,0.12039088678393664,3.2281606197357178,1.196982741355896,0.2711057960987091,0.2711057960987091,0.25996100902557373,0.24703413248062134,43.55900762949771,381.75006103515625,0.05129779108511743,3.7741165161132812
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,11,0.30434782608695654,24,14,2,64,5.588293075561523,5.588293075561523,0.00010836400178959593,0.023336423560976982,0.00027901786961592734,1.5009911060333252,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,3.0960183143615723,3.0960183143615723,-4.2852418118854985e-05,0.01292888168245554,0.0006975446594879031,0.842545747756958,0.7904299671525193,0.8808575107862662,0.6962561733168383,0.7009078912834928,3.640252113342285,1.140508770942688,1.140508770942688,1.012708306312561,0.9928117990493774,28.844756458503273,9696.7392578125,0.0981593025067362,3.3619282245635986,0.7166758179664612,0.2700159251689911,0.2700159251689911,0.25835731625556946,0.23730088770389557,23.31500638710059,1171.8134765625,0.14194815745442077,3.149097204208374
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,12,0.30434782608695654,24,14,2,64,4.2115373611450195,4.2115373611450195,7.305855979211628e-05,0.017587199807167053,0.0004534040344879031,1.1162679195404053,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,4.113160610198975,4.113160610198975,-1.9008959952770965e-06,0.01717653125524521,0.00041852681897580624,0.7556911706924438,1.0488223024876562,0.663845697851217,0.6962561733168383,0.9311788358643321,1.2098034620285034,0.4435141086578369,0.4435141086578369,0.39757078886032104,0.3359098732471466,23.87024476169621,1139.418212890625,0.13439456740252848,3.1726326942443848,0.6842839121818542,0.18692424893379211,0.18692424893379211,0.17776481807231903,0.16522714495658875,34.22811689265445,170.65171813964844,0.0746200463272781,3.5330474376678467
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,7,13,0.30434782608695654,24,14,2,64,3.7487008571624756,3.7487008571624756,0.00010426646622363478,0.015654202550649643,0.0006975446594879031,0.8431034088134766,6.344151020050049,6.344151020050049,-0.00013616806245408952,0.026492783799767494,0.0005057199159637094,1.3572213649749756,4.417154312133789,4.417154312133789,0.0001547919528093189,0.01844535581767559,0.0004359654267318547,0.6986871361732483,6.407450199127197,6.407450199127197,-0.0001022857686621137,0.026757273823022842,0.00047084264224395156,1.1107208728790283,1.1783160301191538,0.5908908607875184,0.6962561733168383,1.4505832819743398,1.5422967672348022,0.5458733439445496,0.5458733439445496,0.509077250957489,0.4843626022338867,19.4324381799231,26370.873046875,0.12526925386529325,2.9669437408447266,2.5155515670776367,0.5256564617156982,0.5256564617156982,0.48886698484420776,0.47480306029319763,48.35837676887666,77.27958679199219,0.0436650642418961,3.8786394596099854
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,0,0.34782608695652173,24,14,2,64,5.060974597930908,5.060974597930908,-5.634336775983684e-05,0.021134519949555397,0.00047084264224395156,1.2150752544403076,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,4.900152683258057,4.900152683258057,5.4070420446805656e-05,0.02046293206512928,0.0005405971314758062,0.8730489015579224,0.8034111411277578,0.5990985890545111,0.48132248108031445,1.2051402872505095,1.8899747133255005,0.6434463858604431,0.6434463858604431,0.6070247292518616,0.5889195203781128,22.310315127770508,391.1343994140625,0.11590721383824065,3.1050491333007812,0.8870378136634827,0.24496087431907654,0.24496087431907654,0.22729860246181488,0.21444453299045563,32.63802188829629,257.25640869140625,0.07626179761712713,3.485477924346924
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,1,0.34782608695652173,24,14,2,64,4.527569770812988,4.527569770812988,7.329888467211276e-05,0.018906960263848305,0.0005929129547439516,1.2710301876068115,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,4.007744312286377,4.007744312286377,3.7948822864564136e-05,0.016736270859837532,0.0006277902284637094,0.9958664178848267,0.8980631073086006,0.5359561896744501,0.48132248108031445,0.9856619668728374,1.5281813144683838,0.7056474685668945,0.7056474685668945,0.44383418560028076,0.43545055389404297,20.243011825915683,678.2368774414062,0.2132170600439713,3.007809638977051,0.7865968346595764,0.3241020739078522,0.3241020739078522,0.2695074677467346,0.22896696627140045,20.572492507886086,529.7570190429688,0.16976829340259544,3.0239548683166504
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,2,0.34782608695652173,24,14,2,64,6.018211841583252,6.018211841583252,-9.517934086034074e-05,0.02513183280825615,0.00040108818211592734,1.3232173919677734,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,4.3443145751953125,4.3443145751953125,-0.00021121891040820628,0.018140599131584167,0.0005754743469879031,0.7745883464813232,0.6756231724613674,0.712412629849277,0.48132248108031445,1.0684378331636175,1.914067268371582,0.660001814365387,0.660001814365387,0.5685892701148987,0.5247616767883301,27.129714841130287,735.3703002929688,0.11889725050557234,3.3006296157836914,0.7582564353942871,0.2206026166677475,0.2206026166677475,0.21293167769908905,0.19928200542926788,30.751091613251226,179.392822265625,0.08464207535748457,3.4259254932403564
Qwen-0.5B,Qwen/Qwen2.5-0.5B,sink,8,3,0.34782608695652173,24,14,2,64,10.989130020141602,10.989130020141602,-1.893787157314364e-05,0.045890532433986664,0.000244140625,4.6732177734375,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,4.8171257972717285,4.8171257972717285,-5.942170901107602e-06,0.020116284489631653,0.0005580357392318547,1.2351915836334229,0.3700059394631872,1.300850688447401,0.48132248108031445,1.1847207102102062,4.887581825256348,1.8998823165893555,1.8998823165893555,1.6887388229370117,1.3071726560592651,23.841976697089503,788.455810546875,0.1510990289183683,3.17144775390625,1.9966188669204712,0.3747287392616272,0.3747287392616272,0.3538256287574768,0.34769222140312195,56.57867421093341,2.5709481239318848,0.0352242044970505,4.035632133483887
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,4,0.34782608695652173,24,14,2,64,5.404573440551758,5.404573440551758,3.586479579098523e-05,0.022569434717297554,0.0003836495743598789,1.34600031375885,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,3.53643536567688,3.53643536567688,6.143143309600418e-07,0.014768130145967007,0.0008370536379516125,0.7658274173736572,0.7523338190649637,0.6397724904597868,0.48132248108031445,0.8697485584540081,1.9034483432769775,0.6397167444229126,0.6397167444229126,0.6042848229408264,0.5542948246002197,25.54792248656242,28956.935546875,0.11295082177863576,3.240556001663208,0.711672306060791,0.23659619688987732,0.23659619688987732,0.22955381870269775,0.2128305435180664,25.614328531076765,632.8948974609375,0.11052293740773854,3.243151903152466
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,5,0.34782608695652173,24,14,2,64,6.433502197265625,6.433502197265625,-2.5714685762068257e-05,0.02686624974012375,0.0002964564773719758,1.431986689567566,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,4.17138147354126,4.17138147354126,-9.797102393349633e-05,0.01741938665509224,0.0005405971314758062,0.708989679813385,0.6320108787228768,0.7615730951545282,0.48132248108031445,1.0259067813230727,2.292973756790161,0.7477666735649109,0.7477666735649109,0.6638587713241577,0.6207245588302612,28.55043500380064,1649.650146484375,0.10634863544932271,3.3516721725463867,0.8228431344032288,0.21797090768814087,0.21797090768814087,0.21046926081180573,0.20139260590076447,34.07879412790648,679.2130737304688,0.07017138970488597,3.5286753177642822
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,6,0.34782608695652173,24,14,2,64,6.796712875366211,6.796712875366211,-6.022989964549197e-06,0.028383025899529457,0.00041852681897580624,1.6344916820526123,8.447649002075195,8.447649002075195,0.0001792827679309994,0.0352768711745739,0.0003138951142318547,2.243922710418701,4.066043376922607,4.066043376922607,1.3418692105915397e-05,0.0169797632843256,0.0006626674439758062,0.7043094635009766,3.795423984527588,3.795423984527588,3.70512243534904e-05,0.01584962196648121,0.0007498605409637094,0.6629918217658997,0.5982367434851664,0.8045685697542733,0.48132248108031445,0.9334440468775366,2.275329828262329,0.7957215309143066,0.7957215309143066,0.7211468815803528,0.6639164686203003,25.039544665229872,8814.50390625,0.12230088786816024,3.22045636177063,0.712859570980072,0.19565972685813904,0.19565972685813904,0.1781853437423706,0.17452827095985413,32.525493356325406,294.37750244140625,0.07533420777638135,3.4820241928100586
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,7,0.34782608695652173,24,14,2,64,4.795368671417236,4.795368671417236,-5.5600587074877694e-05,0.020025350153446198,0.0004534040344879031,2.2602109909057617,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,4.050156593322754,4.050156593322754,-5.538657569559291e-05,0.016913335770368576,0.0008893694612197578,0.9305123090744019,0.8202712701535408,0.678942718267423,0.5569172058747168,1.0296563744589786,1.3176876306533813,0.7755876779556274,0.7755876779556274,0.4467485249042511,0.35231614112854004,15.789788172089166,13086.7216796875,0.34644452199276515,2.7593634128570557,0.39628517627716064,0.14473704993724823,0.14473704993724823,0.11944671720266342,0.10783136636018753,27.163875637860073,287.17388916015625,0.13339547889402403,3.3018879890441895
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,8,0.34782608695652173,24,14,2,64,5.365651607513428,5.365651607513428,-0.00014208577340468764,0.022406475618481636,0.0005929129547439516,1.2187857627868652,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,4.548169136047363,4.548169136047363,-7.247099711094052e-05,0.018992986530065536,0.0006801060517318547,0.9992148280143738,0.7330895553223428,0.7596850914481216,0.5569172058747168,1.156264266610519,2.617985248565674,0.6561793088912964,0.6561793088912964,0.6121929287910461,0.602388322353363,35.393285302560756,3415.44482421875,0.06282147783712591,3.5665221214294434,0.6715037226676941,0.20324350893497467,0.20324350893497467,0.19660122692584991,0.17559780180454254,31.826977329285377,166.94686889648438,0.09160788978984591,3.4603142738342285
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,9,0.34782608695652173,24,14,2,64,7.00060510635376,7.00060510635376,-0.0002542559814173728,0.029233373701572418,0.00036621096660383046,1.3386403322219849,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,3.7326500415802,3.7326500415802,5.0022292271023616e-05,0.015587441623210907,0.0007324219332076609,1.0470277070999146,0.5618804505075854,0.9911667248284133,0.5569172058747168,0.9489378547194911,4.414424896240234,1.1083312034606934,1.1083312034606934,1.0932236909866333,1.023308515548706,33.64839848790518,2929.5673828125,0.06303578639181379,3.515965461730957,0.655899167060852,0.317000150680542,0.317000150680542,0.1947343945503235,0.16754880547523499,21.634882980872636,928.7398681640625,0.2335835381874289,3.0743069648742676
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,10,0.34782608695652173,24,14,2,64,6.294063568115234,6.294063568115234,0.0001899964117910713,0.026283282786607742,0.0003313337219879031,1.3985134363174438,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,3.970712661743164,3.970712661743164,-0.00011701959010679275,0.016581255942583084,0.0006277902284637094,0.8759930729866028,0.6249544683507763,0.8911324489676722,0.5569172058747168,1.0094596367091724,2.3876888751983643,0.7219879031181335,0.7219879031181335,0.6575623750686646,0.6383324861526489,28.976160388820208,1407.89697265625,0.09143274067587419,3.366473436355591,0.4996093809604645,0.16468001902103424,0.16468001902103424,0.14191170036792755,0.1283726543188095,29.04097881905623,462.6188049316406,0.10864683427714718,3.3687078952789307
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,11,0.34782608695652173,24,14,2,64,3.805467128753662,3.805467128753662,0.00011282006744295359,0.01589120551943779,0.0005754743469879031,1.0230432748794556,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,3.7572693824768066,3.7572693824768066,4.952609378960915e-05,0.015690254047513008,0.0008719308534637094,0.7643111348152161,1.0336452839693424,0.5387894807937176,0.5569172058747168,0.9551967389637042,1.3860526084899902,0.416428804397583,0.416428804397583,0.3867858648300171,0.3484630286693573,29.526276896686277,654.9908447265625,0.09026481663887138,3.3852806091308594,0.4158076047897339,0.12533104419708252,0.12533104419708252,0.10507281124591827,0.10350978374481201,33.277869206682965,42541.42578125,0.09085109522653415,3.504892587661743
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,12,0.34782608695652173,24,14,2,64,5.436774253845215,5.436774253845215,0.0002229956880910322,0.022702837362885475,0.00036621096660383046,1.159028172492981,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,4.832677841186523,4.832677841186523,9.710859012557194e-05,0.020180996507406235,0.0006103515625,1.026796817779541,0.7234994442128218,0.7697548496124293,0.5569172058747168,1.2285938654984572,1.939334511756897,0.5017119646072388,0.5017119646072388,0.47048598527908325,0.4628317058086395,34.81918452207353,382.5771789550781,0.06692685060201024,3.550168514251709,0.6922057271003723,0.2029666304588318,0.2029666304588318,0.20153898000717163,0.18450669944286346,30.082454901075284,935.6369018554688,0.08597552754152289,3.403942108154297
Qwen-0.5B,Qwen/Qwen2.5-0.5B,local,8,13,0.34782608695652173,24,14,2,64,6.618860244750977,6.618860244750977,-0.00027186376973986626,0.027638979256153107,0.0005057199159637094,1.325748085975647,7.062994480133057,7.062994480133057,-0.0004508520069066435,0.029491571709513664,0.0003313337219879031,1.3689079284667969,3.9335031509399414,3.9335031509399414,5.920695548411459e-05,0.016426177695393562,0.0005057199159637094,0.6300423741340637,4.079165935516357,4.079165935516357,-0.00012339379463810474,0.017034122720360756,0.0007324219332076609,1.1311039924621582,0.5942870835050399,0.9371181392502766,0.5569172058747168,1.037031312543351,3.2395167350769043,0.9084300994873047,0.9084300994873047,0.8292132616043091,0.793525218963623,29.248638761173027,6209.80859375,0.07863560278475601,3.375833034515381,0.5083990693092346,0.18283487856388092,0.18283487856388092,0.15016596019268036,0.1412939876317978,26.290169336056838,511.3476257324219,0.12933206195364375,3.269195079803467
